Serial No,time_stamp,AccXYZ_Measurement_Index,AccX_Measurement_Index,AccY_Measurement_Index,AccZ_Measurement_Index,AE_Measurement_Index,AccXYZ_range,AccX_range,AccY_range,AccZ_range,AE_range,AccXYZ_Absolute Peak,AccX_Absolute Peak,AccY_Absolute Peak,AccZ_Absolute Peak,AE_Absolute Peak,AccXYZ_Mean,AccX_Mean,AccY_Mean,AccZ_Mean,AE_Mean,AccXYZ_RMS,AccX_RMS,AccY_RMS,AccZ_RMS,AE_RMS,AccXYZ_Zero Crossing Rate,AccX_Zero Crossing Rate,AccY_Zero Crossing Rate,AccZ_Zero Crossing Rate,AE_Zero Crossing Rate,AccXYZ_Crest Factor,AccX_Crest Factor,AccY_Crest Factor,AccZ_Crest Factor,AE_Crest Factor,AccXYZ_K(t),AccX_K(t),AccY_K(t),AccZ_K(t),AE_K(t),AccXYZ_SNR,AccX_SNR,AccY_SNR,AccZ_SNR,AE_SNR,AccXYZ_Skewness,AccX_Skewness,AccY_Skewness,AccZ_Skewness,AE_Skewness,AccXYZ_Kurtosis,AccX_Kurtosis,AccY_Kurtosis,AccZ_Kurtosis,AE_Kurtosis
1664,Tue Apr 26 13:08:56 2022,8554,8554,8554,8554,8571,1.086459755897522,1.0867919921875,0.308837890625,0.3997802734375,1.1907033920288086,1.086459755897522,1.0867919921875,0.17510986328125,0.2159423828125,0.6360161304473877,1.02312171459198,-1.02186918258667,-0.0030503845773637295,-0.0019031524425372481,-0.0001275764952879399,1.023255467414856,1.0220062732696533,0.038915056735277176,0.03160788491368294,0.08940445631742477,1.0,0,885.0,939.0,1258.0,1.061767816543579,1.0633907318115234,4.499797344207764,6.831914901733398,7.113919734954834,0,0,0,0,0,0.9998692870140076,-0.9998658895492554,-0.07838571816682816,-0.06021131947636604,-0.001426959061063826,1.000394344329834,-1.0004035234451294,-0.45568519830703735,-0.5972607135772705,-0.08063722401857376,1.0010509490966797,1.0010720491409302,4.01508903503418,8.83141803741455,5.666058540344238
1665,Tue Apr 26 13:08:58 2022,8556,8556,8556,8556,8574,2.6428682804107666,2.739013671875,3.99993896484375,2.96435546875,2.999999761581421,2.6428682804107666,2.0,2.0,1.69085693359375,1.5,1.1012500524520874,-1.0205929279327393,-0.0016968536656349897,-0.0020483778789639473,0.001749764778651297,1.11679208278656,1.0322790145874023,0.32677099108695984,0.273578017950058,0.6647724509239197,1.0,2.0,599.0,861.0,1023.0,2.3664820194244385,1.9374606609344482,6.120494365692139,6.1805291175842285,2.256411075592041,0,0,0,0,0,0.9860833287239075,-0.9886793494224548,-0.005192791577428579,-0.007487362716346979,0.0026321259792894125,1.0521610975265503,-1.030542254447937,-0.09294979274272919,0.20335987210273743,-0.027222445234656334,1.1641840934753418,1.0859366655349731,10.516422271728516,6.656559467315674,3.5274507999420166
1666,Tue Apr 26 13:09:01 2022,8559,8559,8559,8559,8576,1.7090396881103516,1.4559326171875,1.989501953125,1.910400390625,2.999999761581421,1.7090396881103516,1.4559326171875,1.018798828125,0.970703125,1.5,1.1061655282974243,-1.0220190286636353,-0.0040758512914180756,-0.0017581939464434981,0.00501968851312995,1.1176714897155762,1.0328487157821655,0.33054280281066895,0.2704695761203766,0.7358267903327942,1.0,0,488.0,856.0,899.0,1.5291073322296143,1.40962815284729,3.0821993350982666,3.5889549255371094,2.0385231971740723,0,0,0,0,0,0.9897054433822632,-0.9895147681236267,-0.012330782599747181,-0.006500524003058672,0.006821834482252598,1.0313903093338013,-1.0313920974731445,0.005574436858296394,-0.11361522972583771,-0.08371783047914505,1.085685133934021,1.0848150253295898,2.7161340713500977,2.9142825603485107,2.323873996734619
1667,Tue Apr 26 13:09:03 2022,8561,8561,8561,8561,8579,1.7794851064682007,1.61053466796875,2.118408203125,2.2633056640625,2.999999761581421,1.7794851064682007,1.61053466796875,1.0802001953125,1.13470458984375,1.5,1.128429889678955,-1.0216237306594849,-0.002067298861220479,-0.0022264861036092043,0.0008178855641745031,1.1431050300598145,1.036529779434204,0.35008931159973145,0.33125966787338257,0.7918120622634888,1.0,0,544.0,843.0,958.0,1.5567117929458618,1.5537755489349365,3.085498809814453,3.4254233837127686,1.8943889141082764,0,0,0,0,0,0.9871620535850525,-0.9856192469596863,-0.00590506149455905,-0.006721271201968193,0.0010329289361834526,1.0383895635604858,-1.0419481992721558,0.02461649663746357,-0.08585105836391449,-0.0045404089614748955,1.1042402982711792,1.1129556894302368,2.763380527496338,3.0966687202453613,2.214503765106201
1668,Tue Apr 26 13:09:06 2022,8564,8564,8564,8564,8581,1.9571183919906616,1.71337890625,2.69512939453125,2.06561279296875,2.999999761581421,1.9571183919906616,1.71337890625,1.548583984375,1.1229248046875,1.5,1.1310676336288452,-1.0218104124069214,-0.0011558150872588158,-0.0030109405051916838,0.002918254816904664,1.1478604078292847,1.038602352142334,0.3458205461502075,0.3453960120677948,0.7732913494110107,1.0,0,603.0,854.0,1145.0,1.7050142288208008,1.649696707725525,4.477998733520508,3.2511227130889893,1.939760446548462,0,0,0,0,0,0.985370397567749,-0.9838321805000305,-0.0033422394189983606,-0.00871735718101263,0.0037738103419542313,1.0432459115982056,-1.0468119382858276,0.052379149943590164,-0.30432552099227905,-0.04386156052350998,1.1173429489135742,1.126187801361084,3.0776541233062744,2.9078209400177,2.312199831008911
1669,Tue Apr 26 13:09:08 2022,8566,8566,8566,8566,8584,3.46406626701355,3.99993896484375,3.99993896484375,3.99993896484375,2.999999761581421,3.46406626701355,2.0,2.0,2.0,1.5,1.376611590385437,-1.0136017799377441,-0.004035072401165962,-0.0038021088112145662,-0.008773905225098133,1.4594017267227173,1.0902471542358398,0.5466386675834656,0.80149906873703,1.0593597888946533,1.0,48.0,729.0,952.0,1146.0,2.3736207485198975,1.8344464302062988,3.658724069595337,2.49532413482666,1.4159495830535889,0,0,0,0,0,0.9432711601257324,-0.9296990633010864,-0.007381608244031668,-0.0047437469474971294,-0.008282271213829517,1.202150821685791,-1.1138261556625366,-0.021249407902359962,0.0027791985776275396,0.0048700664192438126,1.6354838609695435,1.4094468355178833,5.4255690574646,3.6500437259674072,1.6715177297592163
1670,Tue Apr 26 13:09:11 2022,8569,8569,8569,8569,8586,2.7674989700317383,2.0704345703125,3.2498779296875,3.99993896484375,2.999999761581421,2.7674989700317383,2.0,1.65325927734375,2.0,1.5,1.4011509418487549,-1.0205047130584717,-0.0035224915482103825,0.0011193465907126665,0.019420627504587173,1.4563443660736084,1.0814790725708008,0.5075787901878357,0.8328907489776611,1.196630597114563,1.0,2.0,928.0,1019.0,1158.0,1.9003053903579712,1.8493192195892334,3.257148027420044,2.401275396347046,1.2535196542739868,0,0,0,0,0,0.962101399898529,-0.9436194896697998,-0.006939792539924383,0.0013439296744763851,0.016229426488280296,1.115964412689209,-1.1526650190353394,0.053973015397787094,0.011804696172475815,0.020099714398384094,1.3275762796401978,1.4178799390792847,3.0625076293945312,2.4088428020477295,1.3922911882400513
1671,Tue Apr 26 13:09:13 2022,8571,8571,8571,8571,8588,2.826976776123047,2.00238037109375,3.76397705078125,3.99993896484375,2.999999761581421,2.826976776123047,2.0,1.91119384765625,2.0,1.5,1.3908071517944336,-1.02277410030365,-0.0016521454090252519,-0.008833046071231365,0.014855948276817799,1.4433341026306152,1.084062933921814,0.5112364888191223,0.8041501641273499,1.1639227867126465,1.0,2.0,941.0,1012.0,1203.0,1.9586433172225952,1.8449113368988037,3.738375186920166,2.48709774017334,1.2887452840805054,0,0,0,0,0,0.9636071920394897,-0.9434637427330017,-0.0032316655851900578,-0.010984323918819427,0.012763689272105694,1.1109614372253418,-1.1505142450332642,0.10864229500293732,0.059460412710905075,0.02095908299088478,1.3125274181365967,1.4100764989852905,2.9429779052734375,2.5598583221435547,1.451282262802124
1672,Tue Apr 26 13:09:16 2022,8574,8574,8574,8574,8591,3.0403969287872314,2.06365966796875,3.74298095703125,3.99993896484375,2.999999761581421,3.0403969287872314,2.0,1.9481201171875,2.0,1.5,1.4032008647918701,-1.0216854810714722,-0.0028046416118741035,-0.0003501129103824496,0.015336022712290287,1.459089756011963,1.0855827331542969,0.5639094114303589,0.8325982093811035,1.1870967149734497,1.0,4.0,967.0,1017.0,1191.0,2.0837628841400146,1.8423285484313965,3.4546685218811035,2.4021189212799072,1.2635869979858398,0,0,0,0,0,0.9616960287094116,-0.9411401152610779,-0.004973567556589842,-0.0004205064324196428,0.012918932363390923,1.1169686317443848,-1.15779447555542,0.022610165178775787,-0.07013107091188431,0.021630585193634033,1.3322752714157104,1.4313647747039795,2.919992685317993,2.5468924045562744,1.4085391759872437
1673,Tue Apr 26 13:09:18 2022,8576,8576,8576,8576,8593,2.6905882358551025,2.0,3.4759521484375,3.99993896484375,2.999999761581421,2.6905882358551025,2.0,1.99993896484375,2.0,1.5,1.1784520149230957,-1.022993564605713,-0.0038460921496152878,-0.005652313120663166,0.00545042660087347,1.2195897102355957,1.0493342876434326,0.35945838689804077,0.5070362091064453,0.8836658596992493,1.0,0,719.0,842.0,927.0,2.2061421871185303,1.9059703350067139,5.563756465911865,3.944491386413574,1.6974742412567139,0,0,0,0,0,0.9662692546844482,-0.9748976826667786,-0.010699686594307423,-0.011147750541567802,0.006167972460389137,1.1243513822555542,-1.0723254680633545,0.02720925584435463,0.07645796239376068,0.022463060915470123,1.3853050470352173,1.203717589378357,6.995521068572998,6.112631797790527,2.4182515144348145
1674,Tue Apr 26 13:09:21 2022,8579,8579,8579,8579,8596,1.065996527671814,1.0614013671875,0.58074951171875,0.32354736328125,0.5969467163085938,1.065996527671814,1.0614013671875,0.29296875,0.172119140625,0.3245639204978943,1.0230720043182373,-1.022024154663086,-0.0033448028843849897,-0.0018824386643245816,1.7108053725678474e-05,1.0231863260269165,1.0221387147903442,0.046235617250204086,0.030421679839491844,0.07855244725942612,1.0,0,878.0,1001.0,1204.0,1.0418400764465332,1.0384122133255005,6.336430072784424,5.657778739929199,4.131811618804932,0,0,0,0,0,0.9998882412910461,-0.9998879432678223,-0.07234255969524384,-0.06187819689512253,0.00021779148664791137,1.0003360509872437,-1.0003376007080078,-0.07502032071352005,-0.19048528373241425,0.009283632971346378,1.0008978843688965,1.0008941888809204,8.107150077819824,6.150339126586914,2.6485910415649414
1675,Tue Apr 26 13:09:23 2022,8581,8581,8581,8581,8598,2.496795415878296,2.65869140625,3.8328857421875,2.13421630859375,2.999999761581421,2.496795415878296,2.0,2.0,1.11578369140625,1.5,1.0969581604003906,-1.0212182998657227,-0.0010997009230777621,-0.002951965434476733,-0.00012574123684316874,1.1114331483840942,1.0321580171585083,0.3285878300666809,0.24892334640026093,0.6193478107452393,1.0,4.0,651.0,831.0,1030.0,2.246464729309082,1.9376877546310425,6.086652755737305,4.482439041137695,2.4219024181365967,0,0,0,0,0,0.9869762659072876,-0.98940110206604,-0.0033467488829046488,-0.011858933605253696,-0.0002030220057349652,1.048811674118042,-1.02801513671875,-0.1645035296678543,-0.03472437337040901,-0.03848103806376457,1.152968168258667,1.0791703462600708,10.880215644836426,4.931912422180176,3.9487128257751465
1676,Tue Apr 26 13:09:26 2022,8584,8584,8584,8584,8601,1.717043161392212,1.58172607421875,2.167724609375,1.6409912109375,2.999999761581421,1.717043161392212,1.58172607421875,1.11383056640625,0.9212646484375,1.5,1.10043203830719,-1.0214163064956665,-0.0021709061693400145,-0.0019522857619449496,0.003736860351637006,1.111930012702942,1.0320954322814941,0.3196622431278229,0.2626495659351349,0.735637903213501,1.0,0,486.0,854.0,997.0,1.5442007780075073,1.5325385332107544,3.484398365020752,3.5075809955596924,2.0390467643737793,0,0,0,0,0,0.9896594285964966,-0.9896529912948608,-0.0067912498489022255,-0.007433043792843819,0.0050797550939023495,1.0317275524139404,-1.031206488609314,-0.03377104178071022,-0.24193967878818512,-0.08182797580957413,1.0869179964065552,1.084649682044983,2.9233007431030273,2.9688243865966797,2.390439033508301
1677,Tue Apr 26 13:09:28 2022,8586,8586,8586,8586,8603,1.9099266529083252,1.73297119140625,2.4149169921875,2.20361328125,2.999999761581421,1.9099266529083252,1.73297119140625,1.22271728515625,1.135986328125,1.5,1.1247751712799072,-1.0220369100570679,-0.0049571990966796875,-0.0020342255011200905,0.005126378498971462,1.1391358375549316,1.0364283323287964,0.34871843457221985,0.3191275894641876,0.7781506180763245,1.0,0,569.0,844.0,983.0,1.6766451597213745,1.6720608472824097,3.506316661834717,3.559661865234375,1.927647352218628,0,0,0,0,0,0.9873933792114258,-0.9861143827438354,-0.014215477742254734,-0.006374333053827286,0.006587900221347809,1.0383901596069336,-1.0412170886993408,-0.016623027622699738,-0.1457386612892151,-0.04900510609149933,1.105239748954773,1.1118799448013306,3.176819086074829,3.030025005340576,2.2809512615203857
1678,Tue Apr 26 13:09:31 2022,8589,8589,8589,8589,8606,1.8315411806106567,1.61944580078125,2.21533203125,2.22760009765625,2.999999761581421,1.8315411806106567,1.61944580078125,1.1104736328125,1.203369140625,1.5,1.1356420516967773,-1.0216342210769653,-0.0028607177082449198,-0.0044120787642896175,0.003937981091439724,1.1528133153915405,1.0386669635772705,0.3580322265625,0.3516835570335388,0.798126757144928,1.0,0,534.0,860.0,1105.0,1.588757872581482,1.5591578483581543,3.101602554321289,3.421738386154175,1.8794007301330566,0,0,0,0,0,0.9851049184799194,-0.9836013317108154,-0.007990112528204918,-0.012545593082904816,0.004934029653668404,1.0430383682250977,-1.0463815927505493,-0.04784882441163063,-0.20674948394298553,-0.07881979644298553,1.115352749824524,1.1233408451080322,2.928403615951538,2.9413580894470215,2.223506212234497
1679,Tue Apr 26 13:09:33 2022,8591,8591,8591,8591,8608,3.464101552963257,3.8397216796875,3.99993896484375,3.99993896484375,2.999999761581421,3.464101552963257,2.0,2.0,2.0,1.5,1.4031394720077515,-1.0066198110580444,-0.004432907328009605,0.004688415676355362,-0.005417774431407452,1.4917694330215454,1.0952686071395874,0.5647535920143127,0.8407253623008728,1.0447392463684082,1.0,60.0,753.0,933.0,1066.0,2.3221428394317627,1.8260360956192017,3.541367530822754,2.3788981437683105,1.4357649087905884,0,0,0,0,0,0.9405873417854309,-0.919062077999115,-0.00784927699714899,0.005576631519943476,-0.005185767076909542,1.205705165863037,-1.125951886177063,0.04054327309131622,0.02447420172393322,-0.013523906469345093,1.6358191967010498,1.449821949005127,4.83841609954834,3.446774959564209,1.7097325325012207
1680,Tue Apr 26 13:09:36 2022,8594,8594,8594,8594,8611,2.8268473148345947,2.0,3.38787841796875,3.99993896484375,2.999999761581421,2.8268473148345947,2.0,1.756103515625,2.0,1.5,1.402341365814209,-1.0219897031784058,-0.004332313314080238,-0.005534019321203232,0.01672283187508583,1.4576764106750488,1.0822737216949463,0.497808575630188,0.8400540947914124,1.1802822351455688,1.0,0,941.0,1019.0,1159.0,1.9392831325531006,1.8479613065719604,3.5276682376861572,2.3807990550994873,1.270882487297058,0,0,0,0,0,0.9620388746261597,-0.9442987442016602,-0.008702769875526428,-0.0065876939333975315,0.014168502762913704,1.1153408288955688,-1.150789499282837,0.04691179841756821,0.011602740734815598,0.023641671985387802,1.3257040977478027,1.4117591381072998,3.0118472576141357,2.440521001815796,1.4202797412872314
1681,Tue Apr 26 13:09:38 2022,8596,8596,8596,8596,8613,2.7885046005249023,2.30621337890625,3.06463623046875,3.99993896484375,2.999999761581421,2.7885046005249023,2.0,1.66632080078125,2.0,1.5,1.3927839994430542,-1.0211818218231201,-0.0028567505069077015,-0.001860656775534153,0.017209038138389587,1.4493365287780762,1.0824731588363647,0.49719634652137756,0.8256047964096069,1.1824009418487549,1.0,2.0,921.0,1013.0,1188.0,1.9239870309829712,1.8476208448410034,3.3514342308044434,2.422466516494751,1.2686052322387695,0,0,0,0,0,0.9609804153442383,-0.9433784484863281,-0.005745719186961651,-0.0022536893375217915,0.014554317109286785,1.1181020736694336,-1.1521450281143188,0.05586772784590721,0.016453947871923447,0.024418087676167488,1.3327332735061646,1.4160429239273071,2.9579644203186035,2.5315189361572266,1.4159026145935059
1682,Tue Apr 26 13:09:40 2022,8598,8598,8599,8599,8616,2.7029006481170654,2.059326171875,3.062744140625,3.99993896484375,2.999999761581421,2.7029006481170654,2.0,1.615234375,2.0,1.5,1.3692936897277832,-1.0221143960952759,-0.0013146973215043545,-0.004425087012350559,0.01744980365037918,1.4210820198059082,1.0809600353240967,0.5025622844696045,0.7735816836357117,1.170971393585205,1.0,2.0,972.0,996.0,1174.0,1.9020018577575684,1.8502072095870972,3.213998317718506,2.585376739501953,1.2809877395629883,0,0,0,0,0,0.9635571241378784,-0.9455617070198059,-0.0026159887202084064,-0.005720258224755526,0.014901990070939064,1.1119263172149658,-1.1480746269226074,0.06375124305486679,-0.034947171807289124,0.023361092433333397,1.3168394565582275,1.4051649570465088,2.85725474357605,2.555011034011841,1.4371541738510132
1683,Tue Apr 26 13:09:43 2022,8601,8601,8601,8601,8618,2.9550018310546875,2.0,3.46661376953125,3.99993896484375,2.999999761581421,2.9550018310546875,2.0,1.99993896484375,2.0,1.5,1.1911911964416504,-1.0212124586105347,-0.003937568515539169,0.0013460159534588456,0.004791405517607927,1.2354133129119873,1.0491046905517578,0.37087059020996094,0.5367289781570435,0.9240625500679016,1.0,0,722.0,826.0,929.0,2.391913652420044,1.906387448310852,5.392551898956299,3.7262754440307617,1.6232666969299316,0,0,0,0,0,0.9642046093940735,-0.9734132885932922,-0.010617095977067947,0.0025078130420297384,0.005185152869671583,1.135767936706543,-1.0768120288848877,0.056808337569236755,0.16775673627853394,0.026205196976661682,1.4295437335968018,1.2184169292449951,6.856810092926025,6.174929141998291,2.217308521270752
1684,Tue Apr 26 13:09:45 2022,8603,8603,8604,8604,8621,1.1497015953063965,1.113525390625,0.39190673828125,0.5550537109375,0.8630356192588806,1.1497015953063965,1.113525390625,0.19891357421875,0.3511962890625,0.45991963148117065,1.0235859155654907,-1.0217843055725098,-0.0033697127364575863,-0.0015245056711137295,-4.11167748097796e-05,1.0237605571746826,1.0219510793685913,0.04646555334329605,0.03927081450819969,0.0779191255569458,1.0,0,812.0,963.0,1229.0,1.1230180263519287,1.0896073579788208,4.280882358551025,8.942934036254883,5.902525424957275,0,0,0,0,0,0.9998294115066528,-0.999836802482605,-0.0725206658244133,-0.03882032260298729,-0.0005276852753013372,1.0005159378051758,-1.0004899501800537,-0.11492389440536499,-0.6399276256561279,-0.02381213568150997,1.0013753175735474,1.001303791999817,4.721004009246826,11.370484352111816,4.067601680755615
1685,Tue Apr 26 13:09:48 2022,8606,8606,8606,8606,8623,2.4888999462127686,2.10845947265625,3.92584228515625,3.23211669921875,2.999999761581421,2.4888999462127686,2.0,2.0,1.80804443359375,1.5,1.0993133783340454,-1.0208213329315186,-0.0024080658331513405,-0.0016472626011818647,-0.001196881989017129,1.117053747177124,1.0324348211288452,0.34246233105659485,0.25417932868003845,0.6185041069984436,1.0,2.0,642.0,848.0,988.0,2.228093385696411,1.9371682405471802,5.840058326721191,7.113263130187988,2.425206184387207,0,0,0,0,0,0.9841185808181763,-0.9887513518333435,-0.007031622342765331,-0.006480710115283728,-0.001935123698785901,1.0614409446716309,-1.0316179990768433,-0.2026364654302597,-0.046524591743946075,-0.020457705482840538,1.1973453760147095,1.087288737297058,11.37574577331543,6.914629936218262,4.1213812828063965
1686,Tue Apr 26 13:09:50 2022,8608,8609,8609,8609,8626,1.7289165258407593,1.500244140625,1.7757568359375,1.6964111328125,2.999999761581421,1.7289165258407593,1.500244140625,0.9068603515625,0.888671875,1.5,1.0985796451568604,-1.022149682044983,-0.003227882320061326,-0.0022519684862345457,0.007150087505578995,1.1087758541107178,1.0320076942443848,0.3164360821247101,0.25340357422828674,0.7444762587547302,1.0,0,475.0,826.0,905.0,1.5593020915985107,1.45371413230896,2.865856409072876,3.5069429874420166,2.0148391723632812,0,0,0,0,0,0.9908040761947632,-0.9904477596282959,-0.0102007407695055,-0.008886884897947311,0.00960418488830328,1.0278583765029907,-1.0286465883255005,0.04391362518072128,-0.13411176204681396,-0.13471853733062744,1.0756667852401733,1.0773905515670776,2.6424334049224854,2.906345844268799,2.3585009574890137
1687,Tue Apr 26 13:09:53 2022,8611,8611,8611,8611,8628,1.741930365562439,1.6024169921875,2.1812744140625,2.48101806640625,2.999999761581421,1.741930365562439,1.6024169921875,1.12542724609375,1.28411865234375,1.5,1.1316238641738892,-1.0215286016464233,-0.003583984449505806,-0.00045116423279978335,0.003954308573156595,1.14534330368042,1.0360593795776367,0.3669930398464203,0.32203683257102966,0.7933269143104553,1.0,0,476.0,848.0,896.0,1.5208805799484253,1.5466458797454834,3.066617488861084,3.987489938735962,1.8907716274261475,0,0,0,0,0,0.9880215525627136,-0.9859749674797058,-0.009765810333192348,-0.0014009708538651466,0.004984463099390268,1.0358885526657104,-1.0413486957550049,-0.035652950406074524,-0.08069202303886414,-0.07952786982059479,1.097248911857605,1.1116667985916138,2.719635009765625,3.0300445556640625,2.2334113121032715
1688,Tue Apr 26 13:09:55 2022,8613,8614,8614,8614,8631,1.8765943050384521,1.638916015625,2.6317138671875,2.56304931640625,2.999999761581421,1.8765943050384521,1.638916015625,1.36676025390625,1.3038330078125,1.5,1.135074257850647,-1.022023320198059,-0.005392036400735378,-0.0013388061197474599,0.005407105665653944,1.1491868495941162,1.037533164024353,0.36170199513435364,0.33664336800575256,0.7953855991363525,1.0,0,559.0,799.0,1014.0,1.6329758167266846,1.5796276330947876,3.778691530227661,3.8730392456054688,1.8858777284622192,0,0,0,0,0,0.9877194762229919,-0.9850512146949768,-0.014907400123775005,-0.003976927138864994,0.006798093672841787,1.0366699695587158,-1.0436266660690308,0.04284970834851265,-0.12048463523387909,-0.07334723323583603,1.0993596315383911,1.1175709962844849,2.8924953937530518,3.001258611679077,2.183732032775879
1689,Tue Apr 26 13:09:58 2022,8616,8616,8616,8616,8633,3.46406626701355,3.9564208984375,3.99993896484375,3.99993896484375,2.999999761581421,3.46406626701355,2.0,2.0,2.0,1.5,1.3932822942733765,-1.0112217664718628,-0.003919715993106365,0.00105876917950809,-0.007835661992430687,1.4826579093933105,1.0956852436065674,0.5812866687774658,0.812315046787262,1.002485990524292,1.0,60.0,743.0,914.0,1098.0,2.3363895416259766,1.8253417015075684,3.440643072128296,2.4620988368988037,1.496280312538147,0,0,0,0,0,0.9397193193435669,-0.9229126572608948,-0.006743172183632851,0.0013033972354605794,-0.00781623087823391,1.2138866186141968,-1.1371582746505737,0.031008996069431305,0.01977374590933323,-0.01119640376418829,1.6729612350463867,1.453466773033142,4.907635688781738,3.5950517654418945,1.791551947593689
1690,Tue Apr 26 13:10:00 2022,8618,8618,8619,8619,8636,2.828294515609741,2.03924560546875,2.97509765625,3.99993896484375,2.999999761581421,2.828294515609741,2.0,1.49859619140625,2.0,1.5,1.4083495140075684,-1.0209928750991821,-0.0047713471576571465,-0.0031247329898178577,0.021324994042515755,1.4636070728302002,1.083229422569275,0.49887511134147644,0.8484612703323364,1.1960457563400269,1.0,4.0,935.0,1022.0,1139.0,1.9324138164520264,1.846331000328064,3.003950595855713,2.357208251953125,1.254132628440857,0,0,0,0,0,0.9622456431388855,-0.9425453543663025,-0.009564211592078209,-0.00368282338604331,0.01782958023250103,1.11454439163208,-1.1547646522521973,0.009759885258972645,0.027245748788118362,0.024999285116791725,1.3233989477157593,1.4224271774291992,2.930621862411499,2.394063949584961,1.3932427167892456
1691,Tue Apr 26 13:10:03 2022,8621,8621,8621,8621,8638,2.908219814300537,2.02227783203125,3.98040771484375,3.99993896484375,2.999999761581421,2.908219814300537,2.0,2.0,2.0,1.5,1.4031144380569458,-1.0208115577697754,-0.002505721990019083,-0.001377105712890625,0.017398841679096222,1.4583407640457153,1.0826338529586792,0.5080820918083191,0.8345745205879211,1.1808058023452759,1.0,2.0,950.0,1006.0,1166.0,1.9941977262496948,1.8473466634750366,3.9363718032836914,2.396430730819702,1.2703189849853516,0,0,0,0,0,0.9621307253837585,-0.9428963661193848,-0.0049317264929413795,-0.0016500692581757903,0.014734718948602676,1.1155729293823242,-1.1518597602844238,0.020273320376873016,0.010426852852106094,0.019323967397212982,1.3276093006134033,1.4128539562225342,3.145002841949463,2.54797625541687,1.420154094696045
1692,Tue Apr 26 13:10:05 2022,8623,8623,8624,8624,8641,2.765089988708496,2.05438232421875,3.5531005859375,3.99993896484375,2.999999761581421,2.765089988708496,2.0,1.880859375,2.0,1.5,1.4113116264343262,-1.0219917297363281,-0.0029522704426199198,-0.003964576870203018,0.01969711109995842,1.4677735567092896,1.0842479467391968,0.5319932103157043,0.8341156840324402,1.1940584182739258,1.0,2.0,938.0,1006.0,1174.0,1.8838669061660767,1.8445965051651,3.5354950428009033,2.3977489471435547,1.2562199831008911,0,0,0,0,0,0.9615322351455688,-0.9425811767578125,-0.00554945133626461,-0.004753029905259609,0.01649593561887741,1.1154717206954956,-1.1534242630004883,0.020826229825615883,-0.04847794026136398,0.03070983849465847,1.3236171007156372,1.4178216457366943,2.9783060550689697,2.4554450511932373,1.3991836309432983
1693,Tue Apr 26 13:10:08 2022,8626,8626,8626,8626,8643,2.8274343013763428,1.9530029296875,3.3514404296875,3.99993896484375,2.999999761581421,2.8274343013763428,1.9530029296875,1.99993896484375,2.0,1.5,1.1888837814331055,-1.0217596292495728,-0.0027365493588149548,-0.002934036310762167,0.0028329635970294476,1.2328637838363647,1.0498820543289185,0.35298991203308105,0.5413842797279358,0.9681029319763184,1.0,0,671.0,794.0,987.0,2.2933874130249023,1.860211730003357,5.665711402893066,3.6942336559295654,1.549422025680542,0,0,0,0,0,0.9643269777297974,-0.9732137322425842,-0.007752486038953066,-0.005419507622718811,0.002926304005086422,1.1329196691513062,-1.076532244682312,-0.06186111271381378,-0.07429675757884979,0.03695845231413841,1.4156941175460815,1.2154173851013184,6.550990104675293,6.030697822570801,2.056924343109131
1694,Tue Apr 26 13:10:10 2022,8628,8628,8628,8628,8646,1.1453558206558228,1.11328125,0.57220458984375,0.43438720703125,0.9798973202705383,1.1453558206558228,1.11328125,0.33050537109375,0.23931884765625,0.49860602617263794,1.023751974105835,-1.021935224533081,-0.0034964752849191427,-0.0016894149594008923,0.00016854182467795908,1.0239155292510986,1.0220873355865479,0.05026611313223839,0.034818146377801895,0.08380530774593353,1.0,0,781.0,905.0,1207.0,1.1186038255691528,1.0892232656478882,6.575112819671631,6.87339448928833,5.949575901031494,0,0,0,0,0,0.999840259552002,-0.9998511672019958,-0.06955929100513458,-0.04852110520005226,0.0020111114718019962,1.0004801750183105,-1.000449538230896,-0.39500853419303894,-0.46720680594444275,0.00424739345908165,1.0012860298156738,1.001196265220642,6.852839946746826,7.357177257537842,4.481412410736084
1695,Tue Apr 26 13:10:13 2022,8631,8631,8631,8631,8648,2.5661580562591553,2.132080078125,3.819580078125,2.8421630859375,2.999999761581421,2.5661580562591553,2.0,2.0,1.44927978515625,1.5,1.0986006259918213,-1.020198941230774,-0.0012815475929528475,-0.0024870680645108223,0.0003633216256275773,1.1148227453231812,1.0316411256790161,0.33017972111701965,0.26368090510368347,0.5591387152671814,1.0,2.0,641.0,844.0,1095.0,2.3018529415130615,1.9386587142944336,6.057307243347168,5.496339321136475,2.6826975345611572,0,0,0,0,0,0.9854487180709839,-0.9889087677001953,-0.0038813636638224125,-0.00943211279809475,0.000649788009468466,1.0537116527557373,-1.0314347743988037,-0.0923062413930893,0.18555036187171936,-0.06538929045200348,1.1682971715927124,1.0864132642745972,10.973127365112305,5.616652965545654,4.987064838409424
