,time_stamp,AccXYZ_range,AccX_range,AccY_range,AccZ_range,AE_range,AccXYZ_Absolute Peak,AccX_Absolute Peak,AccY_Absolute Peak,AccZ_Absolute Peak,AE_Absolute Peak,AccXYZ_Mean,AccX_Mean,AccY_Mean,AccZ_Mean,AE_Mean,AccXYZ_RMS,AccX_RMS,AccY_RMS,AccZ_RMS,AE_RMS,AccXYZ_Crest Factor,AccX_Crest Factor,AccY_Crest Factor,AccZ_Crest Factor,AE_Crest Factor,AccXYZ_SNR,AccX_SNR,AccY_SNR,AccZ_SNR,AE_SNR,AccXYZ_Skewness,AccX_Skewness,AccY_Skewness,AccZ_Skewness,AE_Skewness,AccXYZ_Kurtosis,AccX_Kurtosis,AccY_Kurtosis,AccZ_Kurtosis,AE_Kurtosis
1321,Tue Apr 26 12:54:38 2022,2.8975770473480225,2.02294921875,3.2352294921875,3.99993896484375,2.999999761581421,2.8975770473480225,2.0,1.62664794921875,2.0,1.5,1.4320001602172852,-1.0262022018432615,-3.582000863389112e-05,-0.0026066971477121,0.0183807276189327,1.4952315092086792,1.092671513557434,0.5279890298843384,0.8735074996948242,1.193256974220276,1.937878489494324,1.8303762674331665,3.080836534500122,2.2896196842193604,1.257063627243042,0.9577113389968872,-0.939168095588684,-6.784233846701682e-05,-0.0029841726645827,0.0154038304463028,1.1291241645812988,-1.163729190826416,0.0389464162290096,-0.0407839268445968,0.0313351824879646,1.3670021295547483,1.450472712516785,2.89362907409668,2.522718906402588,1.4031767845153809
1322,Tue Apr 26 12:54:40 2022,2.8001511096954346,2.038818359375,3.69573974609375,3.99993896484375,2.999999761581421,2.8001511096954346,2.0,1.99993896484375,2.0,1.5,1.4399758577346802,-1.0247820615768433,0.0004903793451376,0.0010692977812141,0.0204953607171773,1.4990224838256836,1.088542342185974,0.5333303809165955,0.8818749189376831,1.2015047073364258,1.867984771728516,1.8373194932937624,3.749906301498413,2.267895221710205,1.2484345436096191,0.9606099128723145,-0.9414259791374208,0.0009194663725793,0.0012125277426093,0.017058078199625,1.1211603879928589,-1.1558690071105957,0.1241871640086174,0.0007240421837195,0.0220646914094686,1.344309687614441,1.4253439903259275,2.8995728492736816,2.5083508491516118,1.3847947120666504
1323,Tue Apr 26 12:54:43 2022,2.778028964996338,2.11187744140625,3.668212890625,3.99993896484375,2.999999761581421,2.778028964996338,1.9532470703125,2.0,2.0,1.5,1.1296570301055908,-1.0245517492294312,7.942199590615928e-05,7.732391532044858e-05,0.0022185773123055,1.1607251167297363,1.0416865348815918,0.299900472164154,0.4150085151195526,0.9649206399917604,2.3933565616607666,1.8750814199447632,6.66887903213501,4.819178104400635,1.5545319318771362,0.9732338786125184,-0.9835509061813354,0.0002648278314154,0.0001863188663264,0.0022992328740656,1.107160210609436,-1.0466792583465576,-0.0462681800127029,0.1406180709600448,0.0313084088265895,1.3466598987579346,1.1327205896377563,10.970202445983888,9.358296394348145,2.086374521255493
1324,Tue Apr 26 12:54:45 2022,1.0970269441604614,1.0875244140625,0.39166259765625,0.31512451171875,0.6858345866203308,1.0970269441604614,1.0875244140625,0.21343994140625,0.194091796875,0.3603814244270324,1.0253218412399292,-1.0242974758148191,0.000113716123451,0.0006523132324218,4.914058808935806e-05,1.0253933668136597,1.0243667364120483,0.0361341498792171,0.0282447915524244,0.0577081888914108,1.0698596239089966,1.0616552829742432,5.906876087188721,6.87177324295044,6.244892120361328,0.9999302625656128,-0.9999324083328248,0.0031470539979636,0.0230949912220239,0.0008515357621945,1.0002137422561646,-1.0002031326293943,-0.1642188429832458,-0.3614669144153595,0.0790002942085266,1.0005674362182615,1.0005384683609009,5.8777995109558105,8.277802467346191,6.656539916992188
1325,Tue Apr 26 12:54:48 2022,2.6209428310394287,2.0,3.9439697265625,2.3173828125,2.999999761581421,2.6209428310394287,2.0,2.0,1.2379150390625,1.5,1.1121562719345093,-1.0250910520553589,0.0009766769362613,-0.0004006194940302,-0.0022970240097492,1.1303653717041016,1.0385680198669434,0.3442288339138031,0.2839173376560211,0.5623477101325989,2.3186686038970947,1.925728440284729,5.810088634490967,4.3601250648498535,2.667388916015625,0.983890950679779,-0.9870235323905944,0.0028372898232191,-0.0014110427582636,-0.004084703978151,1.0589908361434937,-1.0386353731155396,-0.2120979279279709,0.0491606816649436,-0.0272408910095691,1.183335781097412,1.107762575149536,10.038199424743652,3.9184820652008057,4.880631923675537
1326,Tue Apr 26 12:54:50 2022,1.7678945064544678,1.46832275390625,1.82562255859375,1.9268798828125,2.999999761581421,1.7678945064544678,1.46832275390625,0.9283447265625,0.97442626953125,1.5,1.111624240875244,-1.0240931510925293,0.0014923476846888,0.0004864501825068,0.0047169597819447,1.1238014698028564,1.035675048828125,0.3254875838756561,0.2904573678970337,0.6982372403144836,1.5731377601623535,1.4177446365356443,2.8521664142608643,3.354799509048462,2.1482670307159424,0.9891642332077026,-0.988817036151886,0.0045849601738154,0.0016747730551287,0.0067555257119238,1.0328102111816406,-1.033275127410889,-0.0255739670246839,-0.0517930872738361,-0.0716437324881553,1.0892996788024902,1.0897518396377563,2.718961715698242,3.155102491378784,2.505802631378174
1327,Tue Apr 26 12:54:53 2022,1.751792311668396,1.6580810546875,2.06298828125,2.19635009765625,2.999999761581421,1.751792311668396,1.6580810546875,1.08856201171875,1.1156005859375,1.5,1.1271339654922483,-1.023199439048767,0.0013644790742546,-0.0007815551944077,0.0053065614774823,1.1426100730895996,1.0396252870559692,0.3464861512184143,0.3235478401184082,0.7678490281105042,1.5331497192382812,1.5948833227157593,3.141718626022339,3.448023557662964,1.953508973121643,0.986455500125885,-0.9842002391815186,0.003938048146665,-0.0024155785795301,0.006910943891853,1.0407071113586426,-1.0467509031295776,0.0150949023663997,-0.0230553764849901,-0.0183446574956178,1.1108943223953247,1.126995086669922,2.790365695953369,2.86576771736145,2.331672430038452
1328,Tue Apr 26 12:54:55 2022,1.8143765926361084,1.628173828125,2.53887939453125,2.32330322265625,2.999999761581421,1.8143765926361084,1.628173828125,1.32366943359375,1.1962890625,1.5,1.1425118446350098,-1.0244033336639404,-0.0002394103939877,0.0020302962511777,0.0013595818309113,1.1583595275878906,1.041636943817139,0.3501429855823517,0.3663165867328644,0.8112524151802063,1.5663328170776367,1.563091516494751,3.7803683280944815,3.2657244205474854,1.848992943763733,0.986318826675415,-0.983455240726471,-0.0006837503751739,0.0055424631573259,0.0016759048448875,1.040421724319458,-1.048201322555542,0.1017287075519561,-0.0444079637527465,0.0092634754255414,1.1091982126235962,1.1300244331359863,3.073957920074463,2.951951026916504,2.185171842575073
1329,Tue Apr 26 12:54:58 2022,3.46406626701355,3.99993896484375,3.99993896484375,3.99993896484375,2.999999761581421,3.46406626701355,2.0,2.0,2.0,1.5,1.4624873399734497,-1.0067440271377563,-0.0011708450037986,0.0073004150763154,-0.0090641537681221,1.5511727333068848,1.102130889892578,0.6048573851585388,0.9086217284202576,1.00701642036438,2.233191728591919,1.814666509628296,3.3065645694732666,2.2011361122131348,1.489548683166504,0.9428268671035768,-0.9134523272514344,-0.0019357373239472,0.0080346036702394,-0.0090009989216923,1.189205288887024,-1.1371914148330688,-0.0042919418774545,0.0647964403033256,-0.030289014801383,1.5708166360855105,1.489984393119812,4.237752437591553,2.915281057357788,1.7762147188186646
1330,Tue Apr 26 12:55:00 2022,2.8621675968170166,2.23541259765625,3.1162109375,3.99993896484375,2.999999761581421,2.8621675968170166,2.0,1.58477783203125,2.0,1.5,1.436947226524353,-1.025548815727234,0.0001729583746055,-0.0027632522396743,0.0209709759801626,1.4971104860305786,1.089895486831665,0.4983518123626709,0.897280752658844,1.1983227729797363,1.9117945432662964,1.8350383043289185,3.1800382137298584,2.228956699371338,1.2517495155334473,0.9598137736320496,-0.940960705280304,0.0003470607916824,-0.0030795847997069,0.0175002738833427,1.124281644821167,-1.157922863960266,0.0714589282870292,0.0168507378548383,0.0295452810823917,1.355637550354004,1.4336671829223633,3.072622776031494,2.478194236755371,1.393511414527893
1331,Tue Apr 26 12:55:03 2022,2.8448233604431152,2.15496826171875,3.53253173828125,3.99993896484375,2.999999761581421,2.8448233604431152,2.0,1.767822265625,2.0,1.5,1.3999131917953491,-1.0233513116836548,-0.0008619308355264,-0.0005272293346934,0.0167540330439806,1.4539295434951782,1.0849982500076294,0.4996111094951629,0.8289022445678711,1.1774083375930786,1.9566445350646973,1.8433209657669067,3.5383965969085693,2.412829637527466,1.2739845514297483,0.9628480076789856,-0.9431824684143066,-0.0017252034740522,-0.0006360572879202,0.014229585416615,1.1144514083862305,-1.1521581411361694,0.0298743695020675,0.0543341636657714,0.0268995258957147,1.3269122838974,1.41684889793396,3.079771041870117,2.504012107849121,1.424845814704895
1332,Tue Apr 26 12:55:05 2022,2.8837311267852783,2.0,3.17706298828125,3.99993896484375,2.999999761581421,2.8837311267852783,2.0,1.59735107421875,2.0,1.5,1.4208863973617554,-1.0228681564331057,0.0010099792852997,0.0035173415672034,0.0204186271876096,1.47733473777771,1.0874905586242676,0.5140031576156616,0.8577196002006531,1.1845767498016355,1.9519822597503664,1.8390964269638064,3.107667922973633,2.3317644596099854,1.2662750482559204,0.9617904424667358,-0.9405766129493712,0.0019649281166493,0.0041008060798048,0.01723706535995,1.118006706237793,-1.1569576263427734,-0.0103016188368201,-0.0017360950587317,0.0264005362987518,1.3362205028533936,1.4260694980621338,2.8233885765075684,2.50679612159729,1.4179576635360718
1333,Tue Apr 26 12:55:08 2022,2.8130128383636475,2.0,3.54779052734375,3.9595947265625,2.999999761581421,2.8130128383636475,2.0,1.99993896484375,2.0,1.5,1.129441499710083,-1.0240107774734497,0.0006949615199118,0.0014111328637227,0.0074286898598074,1.1578644514083862,1.0399975776672363,0.2875540256500244,0.4199634194374084,1.0051745176315308,2.429483652114868,1.923081398010254,6.955002307891846,4.762319564819336,1.492278218269348,0.9754522442817688,-0.9846280217170716,0.0024168032687157,0.0033601329196244,0.0073904478922486,1.098139405250549,-1.0458968877792358,0.1241230368614196,-0.1451431214809417,0.0268359072506427,1.3179199695587158,1.1310993432998655,11.230168342590332,8.525808334350586,1.922800183296204
1334,Tue Apr 26 12:55:11 2022,1.1000971794128418,1.08837890625,0.38714599609375,0.32843017578125,0.6939799189567566,1.1000971794128418,1.08837890625,0.20361328125,0.1705322265625,0.3648233413696289,1.0256649255752563,-1.0244574546813965,0.0001498794590588,0.0007771682576276,1.0679761544452049e-05,1.0257397890090942,1.0245294570922852,0.0391308218240737,0.0308233890682458,0.0526232682168483,1.0724915266036987,1.0623207092285156,5.203399181365967,5.532559394836426,6.932738304138184,0.9999270439147948,-0.9999297261238098,0.0038302149623632,0.0252135880291461,0.0002029475144809,1.0002189874649048,-1.0002102851867676,0.0502372607588768,-0.1539214253425598,0.0667141750454902,1.0005855560302734,1.0005598068237305,6.0067572593688965,7.422629356384277,7.76796817779541
1335,Tue Apr 26 12:55:13 2022,2.578247547149658,2.5732421875,3.8817138671875,3.6033935546875,2.999999761581421,2.578247547149658,2.0,2.0,1.90313720703125,1.5,1.1132370233535769,-1.023496150970459,0.0014688873197883,-0.0008118439000099,-0.0030061970464885,1.1310466527938845,1.037553071975708,0.3528987169265747,0.279668241739273,0.5332790017127991,2.2795236110687256,1.9276121854782104,5.667348384857178,6.804981708526611,2.81278657913208,0.9842538237571716,-0.9864518642425536,0.0041623483411967,-0.0029028819408267,-0.0056371935643255,1.0595427751541138,-1.0371686220169067,-0.2069044560194015,0.0495676770806312,-0.0265381578356027,1.1886337995529177,1.104223132133484,9.262636184692385,6.873339653015137,5.534713745117188
1336,Tue Apr 26 12:55:15 2022,1.7706042528152466,1.47601318359375,2.07421875,2.12103271484375,2.999999761581421,1.7706042528152466,1.47601318359375,1.0635986328125,1.089599609375,1.5,1.11270272731781,-1.0239406824111938,-0.0006184387020766,0.0007519531063735,0.0032239647116512,1.1244025230407717,1.035390019416809,0.3193169236183166,0.3004767298698425,0.7375051379203796,1.574706792831421,1.4255625009536743,3.3308558464050293,3.6262362003326416,2.033884048461914,0.9895946383476256,-0.98894202709198,-0.0019367551431059,0.0025025336071848,0.0043714470230042,1.031765341758728,-1.0331618785858154,-0.0194029062986373,-0.1154912486672401,-0.0703464746475219,1.086691975593567,1.089680790901184,2.957283735275269,2.900639295578003,2.358227491378784
1337,Tue Apr 26 12:55:18 2022,1.9400347471237185,1.61761474609375,2.1864013671875,2.70623779296875,2.999999761581421,1.9400347471237185,1.61761474609375,1.20062255859375,1.38140869140625,1.5,1.1333717107772827,-1.0246049165725708,0.0001144027701229,-0.0004966354463249,0.0014851544983685,1.1495476961135864,1.041216492652893,0.345218688249588,0.343732625246048,0.7560959458351135,1.6876505613327026,1.5535815954208374,3.477860927581787,4.01884651184082,1.9838751554489136,0.9859284162521362,-0.9840459823608398,0.0003313921624794,-0.0014448306756094,0.0019642408005893,1.0418999195098877,-1.0470831394195557,-0.0360138267278671,-0.0174557939171791,-0.0513453558087348,1.1137598752975464,1.1276301145553589,2.736480474472046,2.844055414199829,2.3510513305664062
1338,Tue Apr 26 12:55:21 2022,1.7079516649246216,1.61962890625,2.20233154296875,2.2666015625,2.999999761581421,1.7079516649246216,1.61962890625,1.15447998046875,1.185302734375,1.5,1.1367312669754028,-1.0237720012664795,0.0008187484927475,0.0027420425321906,0.0023577399551868,1.15438711643219,1.041593074798584,0.3271000683307647,0.3750972747802734,0.8212324976921082,1.479531168937683,1.5549535751342771,3.529439687728882,3.159987688064575,1.826522946357727,0.9847054481506348,-0.9828905463218688,0.0025030521210283,0.0073102172464132,0.0028709773905575,1.0435166358947754,-1.0487964153289795,0.023915035650134,0.0910293608903884,-0.0145441880449652,1.1158475875854492,1.1305447816848757,3.07495665550232,2.74410343170166,2.18405818939209
1339,Tue Apr 26 12:55:23 2022,3.464101552963257,3.99993896484375,3.99993896484375,3.99993896484375,2.999999761581421,3.464101552963257,2.0,2.0,2.0,1.5,1.4546302556991575,-1.0080381631851196,-0.0017371368594467,0.0097006605938076,-0.0171418562531471,1.544931173324585,1.0985805988311768,0.5926288366317749,0.9103423357009888,0.9820122718811036,2.242236852645874,1.8205310106277464,3.374793529510498,2.1969757080078125,1.5274758338928225,0.9415501952171326,-0.9175823330879213,-0.0029312390834093,0.0106560578569769,-0.0174558479338884,1.1988685131072998,-1.1431689262390137,0.0591670908033847,0.0582519546151161,-0.0051183965988457,1.6101166009902954,1.482968807220459,4.4995317459106445,3.0178487300872803,1.841242790222168
1340,Tue Apr 26 12:55:25 2022,2.944056272506714,2.0,3.30029296875,3.99993896484375,2.999999761581421,2.944056272506714,2.0,1.74957275390625,2.0,1.5,1.4296081066131592,-1.0255120992660522,-0.0007077407790347,0.0002816009509842,0.020820090547204,1.489024996757507,1.087576985359192,0.4956429600715637,0.8880916833877563,1.2068142890930176,1.977170467376709,1.838950276374817,3.529905319213867,2.2520196437835693,1.2429418563842771,0.9600967764854432,-0.942932903766632,-0.001427924609743,0.0003170854470226,0.0172521080821752,1.1230090856552124,-1.1557433605194092,-0.0155407544225454,0.0885601639747619,0.0270043071359395,1.3503566980361938,1.4278446435928345,2.9282824993133545,2.5121994018554688,1.3784773349761963
1341,Tue Apr 26 12:55:28 2022,2.948968410491944,2.10540771484375,3.2398681640625,3.99993896484375,2.999999761581421,2.948968410491944,2.0,1.66107177734375,2.0,1.5,1.4233191013336182,-1.022396206855774,0.00068435666617,0.0012386703165248,0.0203311964869499,1.481297254562378,1.0858430862426758,0.5265713930130005,0.8590169548988342,1.2006587982177734,1.990801215171814,1.8418867588043213,3.1545042991638184,2.328242778778076,1.2493140697479248,0.9608598947525024,-0.9415690302848816,0.0012996464502066,0.0014419625513255,0.0169333666563034,1.1201122999191284,-1.1578037738800049,0.0580408796668052,-0.0097195319831371,0.0309276673942804,1.3417505025863647,1.4330542087554932,2.923786401748657,2.434367418289185,1.3868885040283203
1342,Tue Apr 26 12:55:30 2022,2.9293339252471924,2.0,3.89459228515625,3.99993896484375,2.999999761581421,2.9293339252471924,2.0,1.99993896484375,2.0,1.5,1.4345829486846924,-1.0242416858673096,0.0021178054157644,0.0003936767461709,0.0179428104311227,1.4946274757385254,1.0896518230438232,0.5127682089805603,0.8852346539497375,1.1942460536956787,1.9599090814590452,1.835448622703552,3.900278806686402,2.25928807258606,1.256022572517395,0.959826409816742,-0.9399715065956116,0.0041301418095827,0.000444714562036,0.0150243835523724,1.1229510307312012,-1.1613528728485107,0.1189276576042175,0.0288702268153429,0.0266974698752164,1.3491816520690918,1.4415239095687866,3.130885362625122,2.469482183456421,1.4003030061721802
1343,Tue Apr 26 12:55:33 2022,2.8381500244140625,2.24066162109375,3.2657470703125,3.99993896484375,2.999999761581421,2.8381500244140625,2.0,1.8858642578125,2.0,1.5,1.1504863500595093,-1.0250505208969116,0.0003810882626567,-0.0012100220192223,0.0125716719776391,1.1880505084991455,1.0450915098190308,0.3076960742473602,0.4738882780075073,1.0625555515289309,2.388913631439209,1.913707971572876,6.128983974456787,4.220404148101807,1.4116909503936768,0.9683817028999328,-0.9808236956596376,0.0012385216541588,-0.0025533908046782,0.0118315434083342,1.126569390296936,-1.0540955066680908,0.113306276500225,0.0538406856358051,0.0363409891724586,1.41036057472229,1.1546893119812012,9.879949569702148,8.699124336242676,1.7510229349136353
1344,Tue Apr 26 12:55:36 2022,1.0855363607406616,1.07965087890625,0.37274169921875,0.266845703125,0.7695077061653137,1.0855363607406616,1.07965087890625,0.18658447265625,0.14093017578125,0.3984991908073425,1.0254783630371094,-1.024314522743225,0.0001302337623201,0.000350685120793,-2.9181421723478707e-06,1.0255507230758667,1.024383544921875,0.0368763916194438,0.0321390554308891,0.0706213191151619,1.0584911108016968,1.0539517402648926,5.059727191925049,4.385013103485107,5.642760276794434,0.999929428100586,-0.9999326467514038,0.0035316296853125,0.0109114944934844,-4.132098183617927e-05,1.0002104043960571,-1.0002014636993408,-0.2612631320953369,0.0677508190274238,0.1851435899734497,1.0005639791488647,1.000538945198059,4.965475082397461,5.5179314613342285,5.777466773986816
1345,Tue Apr 26 12:55:38 2022,2.737802267074585,2.4512939453125,3.99993896484375,3.03717041015625,2.999999761581421,2.737802267074585,1.95458984375,2.0,1.6121826171875,1.5,1.1081275939941406,-1.0239341259002686,0.0023521804250776,-0.0001740264851832,0.004667782690376,1.125709891319275,1.036760926246643,0.3408564627170563,0.2759817838668823,0.7232346534729004,2.432067394256592,1.8852850198745728,5.86757230758667,5.84162712097168,2.074015617370605,0.984381139278412,-0.9876279830932616,0.0069007943384349,-0.0006305723800323,0.0064540361054241,1.0590671300888062,-1.0349839925765991,-0.0632973164319992,-0.0015204427763819,-0.1101779267191886,1.1875382661819458,1.0978091955184937,10.495448112487791,5.587710380554199,2.4386773109436035
1346,Tue Apr 26 12:55:41 2022,1.7315536737442017,1.48504638671875,1.806640625,2.07525634765625,2.999999761581421,1.7315536737442017,1.48504638671875,0.92864990234375,1.17803955078125,1.5,1.104655385017395,-1.0242221355438232,0.000678367621731,-0.0001910781866172,0.0030873629730194,1.1155116558074951,1.0350221395492554,0.3044447302818298,0.291186660528183,0.6904449462890625,1.552250623703003,1.434796690940857,3.050307035446167,4.045650959014893,2.17251205444336,0.9902678728103638,-0.9895654320716858,0.0022282127756625,-0.0006562051712535,0.0044715558178722,1.0294207334518433,-1.0310206413269043,0.001785842818208,0.0461498536169528,-0.1145858839154243,1.0799107551574707,1.0835343599319458,2.925911664962769,3.0593748092651367,2.5354933738708496
1347,Tue Apr 26 12:55:43 2022,1.9049893617630005,1.70220947265625,2.24114990234375,2.29052734375,2.999999761581421,1.9049893617630005,1.70220947265625,1.175048828125,1.2137451171875,1.5,1.1285083293914795,-1.024479627609253,0.000568428018596,-0.0020680618472397,0.0030224551446735,1.1437320709228516,1.040137767791748,0.3458240032196045,0.3265622854232788,0.8574080467224121,1.665590524673462,1.6365231275558472,3.3978233337402344,3.716733932495117,1.7494587898254397,0.9866893887519836,-0.984946072101593,0.0016436916776001,-0.0063328249379992,0.0035251069348305,1.039893388748169,-1.0450495481491089,-0.0524298585951328,0.1032209023833274,-0.0600810199975967,1.1085790395736694,1.1229456663131714,2.918444871902466,3.0009524822235107,2.08843207359314
1348,Tue Apr 26 12:55:46 2022,1.7446577548980713,1.7080078125,2.0361328125,2.175537109375,2.999999761581421,1.7446577548980713,1.7080078125,1.02191162109375,1.090576171875,1.5,1.1421656608581543,-1.0237975120544434,-8.544921911379788e-06,-0.0008782577351666,0.0040609263814985,1.1579841375350952,1.0425821542739868,0.3504411280155182,0.3613288998603821,0.8155702352523804,1.5066335201263428,1.6382477283477783,2.916072130203247,3.0182368755340576,1.839203953742981,0.9863396286964417,-0.9819825887680054,-2.4383331037824973e-05,-0.0024306324776262,0.0049792476929724,1.040125608444214,-1.0517677068710327,0.0184045750647783,-0.0394321382045745,-0.0236336775124073,1.1079559326171875,1.1393084526062012,2.6480472087860107,2.67736291885376,2.178959846496582
1349,Tue Apr 26 12:55:48 2022,3.46406626701355,3.99993896484375,3.99993896484375,3.99993896484375,2.999999761581421,3.46406626701355,2.0,2.0,2.0,1.5,1.448209524154663,-1.008596897125244,-0.0016476440941914,-0.00086536409799,0.0239741448312997,1.5377659797668457,1.1016682386398315,0.5703200101852417,0.9087282419204712,1.1885846853256226,2.2526614665985107,1.815428614616394,3.506803035736084,2.200877904891968,1.2620052099227903,0.9417619705200196,-0.915517807006836,-0.0028889817185699,-0.0009522804175503,0.0201703291386365,1.1988550424575806,-1.1391829252243042,-0.0516871400177478,0.0200665239244699,0.0309246778488159,1.60900616645813,1.4759811162948608,4.61473560333252,2.9936206340789795,1.406415343284607
1350,Tue Apr 26 12:55:51 2022,2.8491363525390625,2.12939453125,3.31341552734375,3.99993896484375,2.999999761581421,2.8491363525390625,2.0,1.69775390625,2.0,1.5,1.4237157106399536,-1.0238182544708252,-0.0011387633858248,0.0064981076866388,0.0174583792686462,1.479193091392517,1.0864624977111816,0.5188432335853577,0.881531834602356,1.2045828104019165,1.926142334938049,1.8408366441726685,3.272190570831299,2.268777847290039,1.245244383811951,0.9624948501586914,-0.9423410892486572,-0.0021948120556771,0.0073713818565011,0.0144932996481657,1.1124593019485474,-1.1550740003585815,0.0305620748549699,-0.0520368479192256,0.033244963735342,1.314913034439087,1.4240880012512207,2.7617897987365723,2.402284622192383,1.381678581237793
1351,Tue Apr 26 12:55:53 2022,2.8779308795928955,2.078857421875,3.7279052734375,3.99993896484375,2.999999761581421,2.8779308795928955,2.0,1.94586181640625,2.0,1.5,1.4332613945007324,-1.0241299867630005,-0.001073379535228,0.003130187978968,0.0190846007317304,1.4939744472503662,1.0903526544570925,0.5350379347801208,0.8699581027030945,1.1979395151138306,1.926358819007873,1.8342689275741575,3.636867046356201,2.2989614009857178,1.252150058746338,0.9593613743782043,-0.9392648935317992,-0.0020061745308339,0.0035980904940515,0.0159311890602111,1.1245319843292236,-1.1643080711364746,-0.0195534285157918,-0.0635806247591972,0.0291906557977199,1.3545784950256348,1.4516628980636597,3.104236364364624,2.466870069503784,1.395193338394165
1352,Tue Apr 26 12:55:56 2022,2.8377201557159424,2.10394287109375,3.40521240234375,3.99993896484375,2.999999761581421,2.8377201557159424,2.0,1.74237060546875,2.0,1.5,1.408572793006897,-1.024595022201538,-0.0020522689446806,0.0010599136585369,0.0171108283102512,1.4639177322387695,1.091281771659851,0.5342293381690979,0.8526075482368469,1.1776763200759888,1.938442349433899,1.8327072858810425,3.261465549468994,2.345745086669922,1.273694634437561,0.9621939659118652,-0.938891351222992,-0.0038415503222495,0.0012431436916813,0.0145293129608035,1.1151655912399292,-1.1624913215637207,-0.0263339783996343,0.064208447933197,0.0268779378384351,1.3253605365753174,1.444432020187378,2.903564691543579,2.5463356971740723,1.4280922412872314
1353,Tue Apr 26 12:55:58 2022,2.857228994369507,2.19586181640625,3.55059814453125,3.99993896484375,0.9679414629936218,2.857228994369507,2.0,1.99993896484375,2.0,0.5110069513320923,1.1618664264678955,-1.023941159248352,-0.0004616165242623,0.0017866897396743,-0.0012198671465739,1.205737590789795,1.0461246967315674,0.3171649277210235,0.5087568163871765,0.0939988493919372,2.3696939945220947,1.911818027496338,6.305675029754639,3.931151151657105,5.436310768127441,0.9636146426200868,-0.9787945747375488,-0.0014554463559761,0.0035118737723678,-0.0129774687811732,1.1481648683547974,-1.06125009059906,0.2308667153120041,-0.20383882522583,-0.1313927173614502,1.4879536628723145,1.1773228645324707,11.585478782653809,8.314447402954102,7.167262554168701
1354,Tue Apr 26 12:56:01 2022,1.1616548299789429,1.13385009765625,0.4639892578125,0.5133056640625,1.3852691650390625,1.1616548299789429,1.13385009765625,0.23382568359375,0.2781982421875,0.744098424911499,1.0251318216323853,-1.0240936279296875,-0.0003356170782353,0.000345916749211,0.0001737820130074,1.0252031087875366,1.0241611003875732,0.0356959141790866,0.0293249282985925,0.0741092190146446,1.1330972909927368,1.107101321220398,6.5504889488220215,9.486749649047852,10.04056453704834,0.9999304413795472,-0.9999341368675232,-0.0094021148979663,0.0117959966883063,0.0023449445143342,1.0002096891403198,-1.0002024173736572,-0.0008141073049046,0.622579038143158,-0.1094033494591713,1.0005608797073364,1.0005364418029783,9.265822410583496,21.591596603393555,17.09286880493164
1355,Tue Apr 26 12:56:03 2022,2.5836169719696045,2.0745849609375,3.783203125,3.20465087890625,2.999999761581421,2.5836169719696045,2.0,2.0,1.76416015625,1.5,1.1050277948379517,-1.0229393243789673,0.0006879424909129,0.0008167267078533,0.0054371994920074,1.120639085769653,1.0352352857589722,0.3291583061218261,0.2752724289894104,0.7366971969604492,2.305485248565674,1.9319279193878172,6.076103687286377,6.408779144287109,2.0361146926879883,0.9860693216323853,-0.9881225228309632,0.0020900049712508,0.002966976026073,0.0073805078864097,1.0510729551315308,-1.033804416656494,-0.2097489684820175,-0.1942963600158691,-0.0362405553460121,1.1590876579284668,1.0936869382858276,9.936607360839844,6.148532867431641,2.3861043453216557
1356,Tue Apr 26 12:56:06 2022,1.7464025020599363,1.493896484375,1.7830810546875,2.3065185546875,2.999999761581421,1.7464025020599363,1.493896484375,0.948486328125,1.26971435546875,1.5,1.1064884662628174,-1.0237046480178833,0.0003449630748946,0.0026954270433634,0.0051247109659016,1.1186145544052124,1.0353418588638306,0.2982887923717499,0.3006487786769867,0.7505927681922913,1.5612192153930664,1.442901611328125,3.1797585487365723,4.22324800491333,1.998420476913452,0.9891597032546996,-0.9887600541114808,0.0011564734159037,0.0089653683826327,0.0068275518715381,1.0331108570098877,-1.0336313247680664,-0.0615647360682487,-0.0192803628742694,-0.0702175348997116,1.0906686782836914,1.0909820795059204,2.811939477920532,3.258940935134888,2.310822010040283
1357,Tue Apr 26 12:56:08 2022,1.817756414413452,1.6680908203125,2.17303466796875,2.2020263671875,2.999999761581421,1.817756414413452,1.6680908203125,1.12457275390625,1.14361572265625,1.5,1.1314964294433594,-1.0239216089248655,-0.0003304672136437,0.0012473678216338,0.0044125048443675,1.1470474004745483,1.0393637418746948,0.3450452089309692,0.3411519229412079,0.8516688346862793,1.5847264528274536,1.6049153804779053,3.259204149246216,3.3522183895111084,1.761247992515564,0.9864426255226136,-0.985142707824707,-0.0009577504824846,0.0036563412286341,0.0051810098811984,1.0403037071228027,-1.044329047203064,0.0033018311951309,-0.0097949532791972,-0.081885702908039,1.109146237373352,1.1206625699996948,2.91187071800232,2.784315586090088,2.122191905975342
